sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","auspicious","Pas 'heureux, favorables' mais 'seconds' cf. forum.","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","no stranger do I knock","Même idée silv. 1,5,1 et 5,3,209-10 (poète frappant à la porte des muses)
Selon Nuzzo in silv. 1,5,1 sens différent = 'faire retentir'

Même formulation silv. 5,2,20","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","que","<Verg. Aen. 1,1> D, M, N conjonction et double thème
<Stat.Theb. 1,1> D, M, N conjonction et double thème","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," acta viri","<Stat. Theb. 3,119> N
<Verg. Aen. 1,1> T vir/cano, cantus","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Dulichian trump","En Ach. 1,875 sqq sera raconté cet épisode","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","great-hearted Aeacides ","Structure circulaire du proemium cf. v. 19 magnus...Achilles

Opposition par rapport au début de l'Iliade (1,1) --> magnanimité d'Achille et non colère: signal d'un changement de matière, de tradition?","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," succedere","<Ov. met. 11,224-227> U sens différent mais même histoire mythique: Aeaciden... succedere... nepotem","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","diva,","<Verg. Aen. 7,41> U référence à Erato selon le modèle d'Apollonios (ma cf. Lucr. 1,10. 28. 38 Vénus; Prop. 2,14,25-28)
<Ov. am. 3,2,55-57> U Vénus","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","more ","Valeur programmatique: tradition posthomérique et/ou autres dimensions d'Achille","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Maeonio","<Ov. rem. 373-374> U Maeonio pede Refus de l'epos à la manière élégiaque","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sic amor est","<Verg. Aen. 4,347> U hic amor, haec patria est (opposition entre Achilléide grecque et non engagée et Enéide?)","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","velis","<Ov. ars 3,347-348> U exhortation à Phébus, déclaration de poétique érotico-élégiaque
<Ov. met. 5,527> U tu modo diva velis","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Hectore tracto","<Ov. met. 12,591> U, T Hectoris... circum sua Pergama tracti?
(La fin de met. 12 raconte la mort d'Achille--> l'Achilléide aurait chanté toute la vie d'Achille jusqu'à sa mort, absente dans l'Iliade? cf. per omnem heroa)","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","new","programmatique","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","haustu","<Stat. Theb. 4,38> U","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","fontes","9 fontes novos <Ov. met. 5,256> U <Ov. met. 15,270> U ","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","pulso","<Stat. Theb. 5,97> U","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," Aonium nemus","<Stat. Theb. 10,830> U","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Aonian grove,","Prop. 3,3,42 (Apollon invite le poète à ne pas boire l'eau de l'epos: passage programmatique intéressant pour notre proemium)","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","tempora","<Ov. met. 1,4> U","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","tempora vittis.","<Ov. met. 3,861> U clausule frèquente GARDER?
<Ov. met. 5,110 > U clausule frèquente GARDER?
<Ov. met. 7,429> U  clausule frèquente GARDER?
<Ov. met. 13,643> U  clausule frèquente GARDER?
<Stat. Theb. 3,467> U  clausule fréquente GARDER?","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","scit","<Verg. Aen. 11,259-260> U 
<Ov. her. 9,57> U 
topos du lieu qui connaît/sait","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Dircaeus ager","<Stat. Theb. 6,906-908> U","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," Thebae","<Stat. Theb. 2,454-455> Mar","Lavinia Milic","17 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","acta viri multum incluta","<Verg. Aen. 4,3> T Multa viri virtus (réf. au courage et aussi à la descendance divine d'Enée dans fin v.3 début v.4)","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","amor est","<Verg. Aen. 6,526> T Contexte de fraus (ici d'Hélène), thème similaire (Grecs cachés dans le cheval)","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","patrio","<Stat. Theb. 8,514> T Hercule dit à Athéna qu'elle lui a accordé le ciel pour patrie (contrairement à Achille à qui Jupiter a interdit d'accéder au ciel)","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","latentem","<Stat. Theb. 8,719> T vellet latuisse manus (Mélanippe blesse Tydée et voudrait cacher qu'il s'agit de lui) contexte différent GARDER?","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","novos ","<Stat. Theb. 3,444-445> T daret armis iura novosque / gentibus incuteret stimulos (suit une réflexion sur le choix entre paix et guerre)","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","scit Dircaeus ager","<Stat. Theb. 6,907-908> scitis - Dircaeus haberet / campus... Thebarum","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," Phoebe","<Stat. Theb.  8,373-374> T (mais indiqué dans T pour Ach. 1,13)
alias nova suggere vires / Calliope, maiorque chelyn mihi tendat Apollo (appel à la Muse et à Apollon avant la reprise des combats)","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","fronde","<Ov. met. 3,541 sqq.> T (mais pour met. 3,546)  Livre 3-4 légendes thébaines, ici discours de Penthée qui se moque de Bacchus et des jeunes gens qui devraient tenir des armes pas des thyrses: v. 541-2 o iuvenes, propriorque meae, quos arma tenere, non thyrsos, galeaque tegi, non fronde, decebat

cf. le viol de Déidamie lors d'une fête en l'honneur de Bacchus Ach. 1,593-618. "" La thématique dionysiaque ... est un' fil rouge' de l'Achilléide"" R-S p. 233","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sic ","<Ov. met. 13,597> T occidit a forti, sic vos voluistis, Achille (Memnon) rappel d'un exploit d'Achille","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","iuvenem deducere","<Ov. met. 2,105-106> T ad altos / deducit iuvenem... currus (Phaéton que son père le Soleil fait monter sur le char) juste formulaire?","Lavinia Milic","23 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","great Achilles is your prelude","Recusatio, cf.Theb. 1,32-33; silv. 4,4,95-96

silv. 1, pr. sed et Culicem legimus et Batrachomachiam etiam agnoscimus, nec quisquam est inlustrium poetarum qui non aliquid operibus suis stilo remissiore praeluserit.

cf. Penwill, Imperial Encomia, p. 45 ""Achilles is playing games with you...The portrayal of the young Achilles in this poem reflects aspects of Domitian's early career, in a way that is hardly flattering to the emperor""

Elément élégiaque? cf. vb. 'praeludo' rare: Ach. 1e occurrence","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," Italy’s and Greece’s manhood","Domitien a institué les jeux du Capitole (en 86) durant lesquels ont lieu des compétitions poétiques en grec et en latin.","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","(one of the twain","Renommée poétique de Domitian, cf. Quint. inst. 10,91-2","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","did I trust Pelion","1) Possible inversion des régimes dat./acc. cf. Nuzzo, Sh.-B.

2) t.t. Gaffiot 5 'faire se produire, laisser se réaliser', avec idée de faute: ""Quid commisimus parvo (dat. poss.) <esse> Pelion cunabula (attr. de Pelion et antra) ...' ""Pourquoi ai-je laissé que cet enfant ait pour berceau le Pélion et l'antre d'un maître farouche""?","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml"," the raped one’s","Gén. objectif","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml"," second Jove’","R-S soulignent justement que la 'iunctura' que l'on pourrait aussi traduire par 'Jupiter favorable' ""renforce le parallèle avec la scène de l'Enéide (I, 227 sq.) où Vénus implore Jupiter en faveur de son fils"".
cf, Iupiter secundus dans le sens de favorable en Catul. 4,20-21","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","they hurry their foamy course,","Association de deux idées:
glomerare cursus (galop)
glomerare fretum (accumuler l'écume par le mouvement)
""de leur poitrail  ils rassemblent leurs courses écumantes = ils galopent en soulevant de l'écume de leur poitrail""","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","devised","Part. parf.de 'comminiscor'.
'Paratus' est un substantif (préparatif, dessein)","Lavinia Milic","25 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam ","17 da veniam <stat. theb. 11, 710>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","virtus","14 uirtus <Verg. Aen. 10, 410>","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","Itala virtus","14 Itala uirtus <Verg. Aen. 12, 827> U","Kevin Udrisard","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","sudare parumper","17 sudare parumper pulvere <stat. theb. 1, 422> ?
<stat. ach. 1, 159>","J. Sturzinger","26 Feb 2015"
